username, date, retweets, text, id, permalink
brandie_horton,12/10/16 17:33,0,Attn. everybody! Go read Girl with the Lower Back Tattoo by Amy Schumer. Right meow!,8.07715E+17,https://twitter.com/brandie_horton/status/807714912130711552
LukeAikins,12/10/16 12:27,1,Luke Aikins on ' Girl With the Lower Back Tattoo ' http:// graphics.wsj.com/image-grid/Who -Read-What-2016/3453/luke-aikins-on-girl-with-the-lower-back-tattoo â€_,8.07638E+17,https://twitter.com/LukeAikins/status/807637953786716160
windycitybooks,12/10/16 11:40,0,"On page 291 of 323 of The Girl with the Lower Back Tattoo , by Amy Schumer https:// goodreads.com/user_status/sh ow/114912950 â€_",8.07626E+17,https://twitter.com/windycitybooks/status/807626081016680448
_Books__,12/10/16 9:17,0,"The Girl with the Lower Back Tattoo by Amy Schumer (Author, Narrator), Simon & Schusterâ€_ https:// goo.gl/fb/SPwXAn",8.0759E+17,https://twitter.com/_Books__/status/807590035767889920
pvdAthTechServ,12/10/16 7:12,0,THE GIRL WITH THE LOWER BACK TATTOO by Amy Schumer available to Providence AthenÃ_um members as an eBook! #athEbooks,8.07559E+17,https://twitter.com/pvdAthTechServ/status/807558708989399040
passionjuddie,12/10/16 5:23,0,The Girl with the Lower Back Tattoo (Unabridged) - Amy Schumer https:// appleoo.com/the-girl-with- the-lower-back-tattoo-unabridged-amy-schumer/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost â€_,8.07531E+17,https://twitter.com/passionjuddie/status/807531202089545728
pvdAthTechServ,12/9/16 17:47,0,THE GIRL WITH THE LOWER BACK TATTOO by Amy Schumer available to Providence AthenÃ_um members as an eBook! #athEbooks,8.07356E+17,https://twitter.com/pvdAthTechServ/status/807356122017435648
NJShoreReader,12/9/16 14:09,0,4 of 5 stars to The Girl with the Lower Back Tattoo by Amy Schumer https://www. goodreads.com/review/show/18 34616422 â€_,8.07301E+17,https://twitter.com/NJShoreReader/status/807301133945491456
pvdAthTechServ,12/9/16 13:12,0,THE GIRL WITH THE LOWER BACK TATTOO by Amy Schumer available to Providence AthenÃ_um members as an eBook! #athEbooks,8.07287E+17,https://twitter.com/pvdAthTechServ/status/807286918270611456
chrislpontius,12/9/16 12:57,0,4 of 5 stars to The Girl with the Lower Back Tattoo by Amy Schumer https://www. goodreads.com/review/show?id =1734929905 â€_,8.07283E+17,https://twitter.com/chrislpontius/status/807282919060410368
BookOwl90,12/9/16 11:20,0,Marked as to-read: The Girl with the Lower Back Tattoo by Amy Schumer https:// goodreads.com/review/show/18 34492718 â€_,8.07259E+17,https://twitter.com/BookOwl90/status/807258701287538689
Jess_Shuck,12/9/16 9:00,0,Quick Weekend Read: Amy Schumer's The Girl with the Lower Back Tattoo #AmySchumer #weekendreads #BestBooks2016 http://www. jessicashuck.com/blog/quick-wee kend-read-amy-schumers-the-girl-with-the-lower-back-tattoo â€_,8.07223E+17,https://twitter.com/Jess_Shuck/status/807223470471913472
KiranManral,12/9/16 0:00,1,"of course The Girl on the Train by Paula Hawkins, The Girl with the Lower Back Tattoo by Amy Schumer. Gosh too many to list",8.07087E+17,https://twitter.com/KiranManral/status/807087452884205568
