username, date, retweets, text, id, permalink
5rSoftware,2011-07-12 13:49,0,"Add a Review: Confessions of a Prairie Bitch : How I Survived Nel http://www.5r.com.au/B0051BNW8U/rd","90840273587933184",https://twitter.com/5rSoftware/status/90840273587933184
Beers_n_Broads,2011-07-12 12:48,0,"@eggs80 My friend, @StacyZapar , met Alison & got me a personalized signed copy of Confessions of a Prairie Bitch . Love it!","90824894492835840",https://twitter.com/Beers_n_Broads/status/90824894492835840
eggs80,2011-07-12 12:31,0,"@Arngrim @twitter @verified Happy to do it.....love your Confessions of a Prairie Bitch ! ever come to Colorado ?","90820475537723392",https://twitter.com/eggs80/status/90820475537723392
librarianlyssa,2011-07-11 15:02,0,"Add Alison Arngrim's ' Confessions of a Prairie Bitch ' to a Little House themed #summerreading list. http:// bit.ly/OvNkE","90496181955854336",https://twitter.com/librarianlyssa/status/90496181955854336
barbaricblog,2011-07-11 08:07,0,"Add “ Confessions of a Prairie Bitch ” to Your Summer Reading List http://bit.ly/nQZFZk","90391794377961473",https://twitter.com/barbaricblog/status/90391794377961473
cannonballread,2011-07-10 21:32,0,"Mswas’ CBR-III Review #20 – Confessions of a Prairie Bitch by Alison Arngrim #CBR3 http://wp.me/p1dGsB-1jY","90232072584699904",https://twitter.com/cannonballread/status/90232072584699904
ReadLikeATwit,2011-07-09 15:11,0,"RT @shapeupwithsim finished Confessions of a Prairie Bitch by Alison Arngrim & gave it 3 stars - quick read indulgence http://amzn.to/hkxpsw","89773719752409089",https://twitter.com/ReadLikeATwit/status/89773719752409089
shapeupwithsim,2011-07-09 15:10,0,"finished Confessions of a Prairie Bitch by Alison Arngrim & gave it 3 stars - quick read indulgence http://amzn.to/hkxpsw #Kindle","89773359256182784",https://twitter.com/shapeupwithsim/status/89773359256182784
MissusPringle,2011-07-08 13:53,0,"@avlpetsitter yep. I think it was a misdemeanor, not a felony. I just read about it in Confessions of a Prairie Bitch .","89391712551710721",https://twitter.com/MissusPringle/status/89391712551710721
MissusPringle,2011-07-08 09:53,0,"If you watched Little House on the Prairie when you were a kid, you should read " Confessions of a Prairie Bitch ." LOVED.","89331214229573632",https://twitter.com/MissusPringle/status/89331214229573632
MissusPringle,2011-07-08 09:34,0,"Read Confessions of a Prairie Bitch by Alison Arngrim http://bit.ly/oLfEfN","89326502210060288",https://twitter.com/MissusPringle/status/89326502210060288
CrabbyAmy,2011-07-07 19:00,0,"@siriusastrology yep! Nice and light! ;) but i just finished Alison Arngrim's confessions of a prairie bitch . A biography of Nellie Oleson!","89106504371814401",https://twitter.com/CrabbyAmy/status/89106504371814401
Kimberlydaub,2011-07-06 19:45,1,"@Arngrim your Confessions of a Prairie Bitch is such a great - I can't put it down and can't stop recommending it! Great job!","88755514833506304",https://twitter.com/Kimberlydaub/status/88755514833506304
