username, date, retweets, text, id, permalink
TheBaniac,2011-08-05 09:19,0,"Just finished Confessions of a Prairie Bitch . I had hoped to learn more about her stand-up but the Little House stuff was interesting.","99469550512377856",https://twitter.com/TheBaniac/status/99469550512377856
edenbrower,2011-08-04 03:19,0,"@JuddApatow @natethegreat84 Not Confessions of a Prairie Bitch ?","99016658978480128",https://twitter.com/edenbrower/status/99016658978480128
Beers_n_Broads,2011-08-02 19:53,0,"@SedADirtyWord I have signed copies of Confessions of a Prairie Bitch AND Prairie Tale. Boom.","98541919407316992",https://twitter.com/Beers_n_Broads/status/98541919407316992
jester1436,2011-08-02 17:01,0,"I read it last year, but @Arngrim 's " Confessions of a Prairie Bitch " remains fresh in my mind. Both compelling and entertaining. Read it!","98498593589174272",https://twitter.com/jester1436/status/98498593589174272
meesha1984,2011-08-01 14:50,0,"4 of 5 stars to Confessions of a Prairie Bitch by Alison Arngrim http://bit.ly/nC5MD0","98103449090129920",https://twitter.com/meesha1984/status/98103449090129920
MEGFilmworks,2011-07-31 12:50,0,"**MONDAY: Aug, 1 @BOOK SOUP - Alison Arngrim presents and signs...!!** " Confessions of a Prairie Bitch : How I... http://fb.me/18JeqOv4o","97710719239335938",https://twitter.com/MEGFilmworks/status/97710719239335938
zontik_test,2011-07-31 09:01,0,"8/1 at 9 Alison Arngrim signs Confessions of a Prairie Bitch @Book Soup; 8818 Sunset Blvd. Los Angeles, CA - http://amzn.to/nSd1Lq","97653074063138817",https://twitter.com/zontik_test/status/97653074063138817
BetseySHamilton,2011-07-30 13:54,0,"Finished " Confessions of a Prairie Bitch " - now I think I will resume "Maine" and "The American Heiress." It's a good weekend to read.","97364360023900160",https://twitter.com/BetseySHamilton/status/97364360023900160
BetseySHamilton,2011-07-30 10:29,0,"@arngrim Reading Confessions of a Prairie Bitch and watching the the first season of Little House. I'm somewhat of a fan girl, lol.","97312917006987264",https://twitter.com/BetseySHamilton/status/97312917006987264
PhilConstantin,2011-07-30 02:32,0,"@Arngrim where can I get an ebook version of Confessions of a Prairie Bitch in Australia..? Having a hard time finding it.","97192847924670464",https://twitter.com/PhilConstantin/status/97192847924670464
