username, date, retweets, text, id, permalink
Annalise_24,2012-04-20 18:48,0,"Only 3 pages left in @RobLowe ' Stories I only tell my friends ' I 've enjoyed it so much I don't want it to finish!","193471154726518787",https://twitter.com/Annalise_24/status/193471154726518787
MikeyFletch,2012-04-20 05:51,0,"Thing I love about Twitter is being able to tell someone like @RobLowe how much I enjoyed reading Stories I Only Tell My Friends . #recommend","193275670401523712",https://twitter.com/MikeyFletch/status/193275670401523712
DatDudeMcGrew,2012-04-19 22:12,0,"The only reason i 'm still friends with this chick on fb is so I can show my friends who she is when i tell them stories . haha","193160102482685952",https://twitter.com/DatDudeMcGrew/status/193160102482685952
Books_web,2012-04-18 22:05,0,"【Entertainment】 Stories I Only Tell My Friends : An Autobiography by Rob Lowe http://www. amazon.com/gp/product/080 509329X?ie=UTF8&tag=bnd011-20&linkCode=shr&camp=213733&creative=393185&creativeASIN=080509329X&ref_=zg_bs_86_16 …","192796102943182850",https://twitter.com/Books_web/status/192796102943182850
ColdZero2006,2012-04-18 17:40,0,"Almost finished Rob Lowe's auto bio book ' Stories I only tell my friends ', really good book I can't recommend highly enough !","192729435252858880",https://twitter.com/ColdZero2006/status/192729435252858880
cupcakekellys,2012-04-18 14:47,0,"@clareberrys I loved stories I only tell my friends by Rob Lowe & Steven Tylers autobiography for that genre","192685720660480000",https://twitter.com/cupcakekellys/status/192685720660480000
DiscountBras,2012-04-18 03:21,0,"Review it: Stories I Only Tell My Friends : An Autobiography http://www. discountbrashop.com/B006W3Y5F0/bras","192513162208231424",https://twitter.com/DiscountBras/status/192513162208231424
jtvact,2012-04-16 17:47,0,"I 'm reading Stories I Only Tell My Friends : An Autobiography http:// bit.ly/IRZgoG @GetGlue #StoriesIOnlyTellMyFriends","192006290388684800",https://twitter.com/jtvact/status/192006290388684800
KindleBooksGuid,2012-04-16 15:57,0,"Stories I Only Tell My Friends : An Autobiogra Reviews http://www. kindebooks.com/p/stories-i-on ly-tell-my-friends-an-autobiography/B004OA62VS …","191978612184981505",https://twitter.com/KindleBooksGuid/status/191978612184981505
aModernMaverick,2012-04-16 11:14,0,"love this shot of Mr. Lowe, buy his book " Stories I Only Tell My Friends " happy he's still on the radar http:// pinterest.com/pin/1696591109 32531107/ … via @pinterest","191907304361299968",https://twitter.com/aModernMaverick/status/191907304361299968
kenhia0,2012-04-15 22:24,0,"Just finished listening to " Stories I Only Tell My Friends " by @RobLowe . Really enjoyed it. Cool insight into the actor and the man.","191713648035635200",https://twitter.com/kenhia0/status/191713648035635200
kafia1,2012-04-15 14:15,0,"E-Book City Offers: Stories I Only Tell My Friends : An Autobiography http:// tli.tl/09lk6k","191590633817915392",https://twitter.com/kafia1/status/191590633817915392
Books_web,2012-04-15 08:19,0,"【Biographies】 Stories I Only Tell My Friends : An Autobiography by Rob Lowe http://www. amazon.com/gp/product/B00 4OA62VS?ie=UTF8&tag=bnd011-20&linkCode=shr&camp=213733&creative=393177&creativeASIN=B004OA62VS&ref_=zg_bs_2_14 …","191500879537520641",https://twitter.com/Books_web/status/191500879537520641
niickitee,2012-04-15 00:03,0,"Stories I only tell my friends @RobLowe one of the best books I 've ever read...thank you for sharing :)","191376202643161088",https://twitter.com/niickitee/status/191376202643161088
withtanya,2012-04-14 23:45,0,"Love love love @RobLowe and Stories I Only Tell My Friends .","191371630059065346",https://twitter.com/withtanya/status/191371630059065346
DanaDeMille,2012-04-14 23:01,0,"Just finished @RobLowe 's Stories I Only Tell My Friends . Absolutely beautiful and crazy good. Reminds me why I love that guy.","191360583482884096",https://twitter.com/DanaDeMille/status/191360583482884096
topsy_news,2012-04-14 22:00,0,"Book Challenge Week #5: Stories I Only Tell My Friends by Rob Lowe - http:// goo.gl/iT0BG book stories fr","191345150700687360",https://twitter.com/topsy_news/status/191345150700687360
PrettyPrivleged,2012-04-14 21:12,0,"LOL at myself with my @RobLowe new found obsession. All because I read his book ' Stories I Only Tell My Friends '","191333123143897088",https://twitter.com/PrettyPrivleged/status/191333123143897088
108store,2012-04-14 10:38,0,"Stories I Only Tell My Friends : An Autobiography http:// goo.gl/fb/6MRZD","191173480836894722",https://twitter.com/108store/status/191173480836894722
Books_web,2012-04-14 10:09,0,"【Entertainment】 Stories I Only Tell My Friends : An Autobiography by Rob Lowe http://www. amazon.com/gp/product/B00 4OA62VS?ie=UTF8&tag=bnd011-20&linkCode=shr&camp=213733&creative=393177&creativeASIN=B004OA62VS&ref_=zg_bs_86_7 …","191166362159288321",https://twitter.com/Books_web/status/191166362159288321
Annalise_24,2012-04-14 10:04,0,"I have found the most compelling page turner of a book! @RobLowe Stories I only Tell My Friends . Best autobiography in ages! #GreatBook","191165065280491520",https://twitter.com/Annalise_24/status/191165065280491520
mrsjbj,2012-04-14 03:53,0,"@roblowe just finished Stories I Only Tell My Friends . Love, love, loved it!","191071681899528192",https://twitter.com/mrsjbj/status/191071681899528192
DanteRomeroHot,2012-04-13 20:29,0,"http:// bit.ly/I8z61p Book Challenge Week #5: Stories I Only Tell My Friends by Rob Lowe","190960022153478144",https://twitter.com/DanteRomeroHot/status/190960022153478144
Allieeoxo,2012-04-13 20:20,1,"Am I the only one that says Oh after my friends tell me long stories that are supposed to be funny ?","190957566161989632",https://twitter.com/Allieeoxo/status/190957566161989632
