username, date, retweets, text, id, permalink
_xxoLilly,2015-09-17 18:35,0,"My dad is buying Ray pizza knowinggggg I'm going to the gym in a little..... this is why I'm so fat","644640874870149121",https://twitter.com/_xxoLilly/status/644640874870149121
dahlenw,2015-09-17 16:35,0,"DAD IS FAT by @JimGaffigan is spot on and histerical! Approved by dad of two princesses 7 and 2.","644610696756502528",https://twitter.com/dahlenw/status/644610696756502528
UntouchableBlog,2015-09-17 16:21,0,"The Fat Jewish " Dad Fashion" Is A Welcome Break From All The High Style At NYFW http:// bsl.io/Svm via @bustle","644607057279238144",https://twitter.com/UntouchableBlog/status/644607057279238144
Ginner_B,2015-09-17 14:33,0,"My dad is fat . My dad is fat . My dad is fat , and that is that.","644579937106665472",https://twitter.com/Ginner_B/status/644579937106665472
CurrentSocials,2015-09-17 11:57,0,"#SM Dad Is Shocked When His Little Girl Wished For This In A Mall. But Never Expected What Followed.: This fat ... http:// bit.ly/1QITqXL","644540669051060224",https://twitter.com/CurrentSocials/status/644540669051060224
Rosantina_Lopez,2015-09-17 11:43,0,"My sister this morning, my baby does not wake up mad ,he is probably mad at his dad with his fat ass, than he was wyd bitch bye","644537140316082176",https://twitter.com/Rosantina_Lopez/status/644537140316082176
odango_otome,2015-09-17 04:31,0,"Broke 2 nails, missed train by 3 min , arguing with dad and my makeup/ outfit is shit cus I'm fat","644428463894454272",https://twitter.com/odango_otome/status/644428463894454272
bivter123,2015-09-17 00:45,0,"Dad likes to call me pork chop bc my face is so fat & he also just likes to remind me what I can't eat . Verns a cool guy tho","644371484094238720",https://twitter.com/bivter123/status/644371484094238720
corvidcall,2015-09-17 00:10,0,"@Soseiru honestly i think my dad just wanted the dr to tell me i was too fat so id fix it but its like that is never going to happen so??idk","644362773661552641",https://twitter.com/corvidcall/status/644362773661552641
Right_triAngel,2015-09-16 23:41,0,"My dad is tall af and my mom is fat and emotionally strong. Where did I go wrong? https:// twitter.com/Fact365/status /644355210672926720 …","644355518698426368",https://twitter.com/Right_triAngel/status/644355518698426368
KennedySanders3,2015-09-16 22:43,0,"dad : I got some low fat yogurt me: now is not the time to encourage me to lose weight. I need nutrients.","644340750004678657",https://twitter.com/KennedySanders3/status/644340750004678657
jacob_lotz,2015-09-16 22:25,1,"Middle school was really fun with you and your dad lokey scared me your dog is fat yet fast af idk how that works","644336225294417921",https://twitter.com/jacob_lotz/status/644336225294417921
1AbbyRoad,2015-09-16 21:48,0,"The only good part about this #GOPDebate is my dad calling Chris Christie a " fat fuck."","644327020525129730",https://twitter.com/1AbbyRoad/status/644327020525129730
MollyShelhamer,2015-09-16 20:55,0,"my dad is my number 1 reason I'm fat","644313789932830720",https://twitter.com/MollyShelhamer/status/644313789932830720
_reamiller,2015-09-16 20:18,0,""Love is a big fat whooooorrrreeee" My dad ruins Disney one song at a time.","644304505614434304",https://twitter.com/_reamiller/status/644304505614434304
