username, date, retweets, text, id, permalink
Kentbush,2015-11-28 17:25,0,"Dawit says Santa is fat . His mother corrects him. "Santa is jolly," she says. "Well, dad is jolly too." Diet starts tomorrow.","670730304152211457",https://twitter.com/Kentbush/status/670730304152211457
_daniellemeyer_,2015-11-28 17:05,1,"dad : so which Christmas tree is your favorite me: the short fat one because I can relate","670725141438062592",https://twitter.com/_daniellemeyer_/status/670725141438062592
rettig20,2015-11-28 16:49,0,"A dad is currently wheeling his fat son around the mall in a damn wagon","670721322369044480",https://twitter.com/rettig20/status/670721322369044480
cameronTDE,2015-11-28 16:05,0,"@dieweltrepublik @SayNoToNudes4 @IM_A_GlRL lol wtf ur dad is fat","670710116509970434",https://twitter.com/cameronTDE/status/670710116509970434
TJClark,2015-11-28 15:49,0,"There's regular RSD, Black Friday RSD and Fat Dad RSD, which is when I go to the Tulsa Flea Market on… https:// instagram.com/p/-pHpEaJLpb/","670706012647632897",https://twitter.com/TJClark/status/670706012647632897
eeeeeeeeeeeeian,2015-11-28 15:08,0,""The only good thing about owning a smart car is that fat girls can't ride with you" - dad","670695678289408000",https://twitter.com/eeeeeeeeeeeeian/status/670695678289408000
chischisschissy,2015-11-28 15:06,1,""well, it looks like the fat lady is beginning to tune up." - dad #oatw #OSUvsMICH #THEgame","670695354455732224",https://twitter.com/chischisschissy/status/670695354455732224
ItsIzzyPop,2015-11-28 14:11,0,"(Hetty is my cat) Little brother - Hetty looks sad Other brother - yeah, she does Dad - Nah, she's just fat Lmao","670681432235315201",https://twitter.com/ItsIzzyPop/status/670681432235315201
OMGitsCMG,2015-11-28 12:52,0,"Jalen told me I can't make fat jokes at his dad today. This is going to be so difficult!!!","670661497215950849",https://twitter.com/OMGitsCMG/status/670661497215950849
NikBoyle,2015-11-28 12:50,0,"Wayne is that fat kid that was shit but always got in the team because his dad was the manager","670660932134166528",https://twitter.com/NikBoyle/status/670660932134166528
BriMazzuca,2015-11-28 12:33,0,"@jtmazza5 @dayum_ dad _DE I just made John watch this I'm obsessed with how fat he is","670656873117433857",https://twitter.com/BriMazzuca/status/670656873117433857
stephanooghtie,2015-11-28 12:28,0,"Zoe balls dad is on mastermind now on BBC 1& Fat boy Slim's fathervinblaw!","670655569393557505",https://twitter.com/stephanooghtie/status/670655569393557505
davidme1000,2015-11-28 12:28,0,"@McJuggerNuggets well, your dad is becoming fat . thats not my problem","670655501680713729",https://twitter.com/davidme1000/status/670655501680713729
Capt_Sulu,2015-11-28 12:19,0,"Me: "The shoulders on this jacket is too small for me now" Dad : "Because all you do is eat and not work out and you get fat " #fatherpls","670653138953617409",https://twitter.com/Capt_Sulu/status/670653138953617409
secrettttt2222,2015-11-28 12:05,0,"my dad is a demanding fat prick and I honestly do fucking hate him","670649851462483968",https://twitter.com/secrettttt2222/status/670649851462483968
HoneyNutChelios,2015-11-28 12:05,0,"my dad is such a fat piece of shit","670649820315410432",https://twitter.com/HoneyNutChelios/status/670649820315410432
_RothJulia_,2015-11-28 11:34,0,"'That is one fat ass tree' ok dad #proud","670641936403963905",https://twitter.com/_RothJulia_/status/670641936403963905
elliemcgurk,2015-11-28 06:58,1,"My dad is currently singing 'shamus the fat jack Russell' in the tune of Rudolph the red nose reindeer to my dog, strange man","670572573500055552",https://twitter.com/elliemcgurk/status/670572573500055552
colorfulregret,2015-11-28 06:50,0,"@hehefranta is that a fat naked dad holding a fat naked baby what ¿?!¡ pic.twitter.com/wqwCbo1gMU","670570485390905344",https://twitter.com/colorfulregret/status/670570485390905344
Seussly,2015-11-28 06:02,0,"How cn that be? Grinch laughed in his fist. The fat one has a yellow hat. Get everyone out. Dad is sad very, very sad. Whos' mouses!","670558403970867200",https://twitter.com/Seussly/status/670558403970867200
solominseok,2015-11-28 00:27,0,"my dad is gonna get a new dog!! we already have my fat baby, and now he wants a new one","670474099450253313",https://twitter.com/solominseok/status/670474099450253313
bmetzler,2015-11-27 23:52,0,"On page 32 of 275 of Dad Is Fat , by Jim Gaffigan https:// goodreads.com/user_status/sh ow/81105671 …","670465144179269633",https://twitter.com/bmetzler/status/670465144179269633
justynabby,2015-11-27 23:27,2,"@lseretis66 : what frat is he in? The fat dad bod frat","670458962156888064",https://twitter.com/justynabby/status/670458962156888064
Julian2Hip,2015-11-27 23:24,8,"My dad is disappointed about Tony Romo and the Cowboys so he made a sling for his fat head. pic.twitter.com/IkQDL17smI","670458258809733122",https://twitter.com/Julian2Hip/status/670458258809733122
orquideaaa_,2015-11-27 22:16,1,"my dad is always calling me fat","670441209337368576",https://twitter.com/orquideaaa_/status/670441209337368576
big_SteveH,2015-11-27 21:57,0,"Listening to music with dad . First song he plays is Honky Tonk Women. Second song is Fat Bottom Girls. I think there might be a correlation","670436216857169920",https://twitter.com/big_SteveH/status/670436216857169920
CeciliaElzabeth,2015-11-27 20:30,0,""The only difference between our dad 's is one's fat and the other one's skinny" you're too much @cynthiasantigo","670414309810302976",https://twitter.com/CeciliaElzabeth/status/670414309810302976
TaySher,2015-11-27 20:19,0,"Asked my dad for money to get chick fil a and he gave me 40 bucks.... is he low key tryin to call me fat ?","670411710054981632",https://twitter.com/TaySher/status/670411710054981632
BigDickKenny69,2015-11-27 20:13,0,"@FaZeKay your dad is busting a nut into your mom you fat cunt","670410206367621120",https://twitter.com/BigDickKenny69/status/670410206367621120
bigdaddyjor,2015-11-27 19:35,0,"& this is true lmao ... fat af and i could still pull ya dad , ya nigga, and ya mom https:// twitter.com/destinysiays/s tatus/670400219574624256 …","670400552396791808",https://twitter.com/bigdaddyjor/status/670400552396791808
PoppingNugget,2015-11-27 18:14,0,"Well you should get him a good full burger, because he is a fat dad . No jk just dont think about yourself, this'all. https:// twitter.com/McJuggerNugget s/status/670377738595909632 …","670380222206881796",https://twitter.com/PoppingNugget/status/670380222206881796
allweneedofhell,2015-11-27 15:47,0,"HAHAHHA AND NOW MY DAD IS CALLING ME FAT","670343234460209152",https://twitter.com/allweneedofhell/status/670343234460209152
__aaaluap,2015-11-27 15:39,0,"Last Night's Conversation Dad : How much do you weight? Me: 133 Dad : You're getting fat Me: MY DOCTOR TOLD ME THAT MY WEIGHT IS AVERAGE","670341248037744640",https://twitter.com/__aaaluap/status/670341248037744640
imthetyran,2015-11-27 12:48,0,"you lame ass bitch your dad is in jail for molesting a child you fat whore https:// twitter.com/assonfleek/sta tus/669919639846146048 …","670298203527491584",https://twitter.com/imthetyran/status/670298203527491584
shaunnaaaaa__,2015-11-27 11:47,0,"words from dad : "that fat kid is looking at y'all like a bag of skittles"","670282825636192256",https://twitter.com/shaunnaaaaa__/status/670282825636192256
LilSchoolBus,2015-11-27 00:35,0,"This nigga is with that fat kid that gets fucked by his dad Lol","670113773332488193",https://twitter.com/LilSchoolBus/status/670113773332488193
HighClassGod,2015-11-26 23:46,1,"@beingshemar @andreasxfrost @YourDudeMarcus why is this man on his dad 's account? Fat ass needs to run some laps of he wants to keep up.","670101288311459840",https://twitter.com/HighClassGod/status/670101288311459840
allee_lamy,2015-11-26 22:31,0,"my dad is a goddamn genius "hey lets go to the beach the day after Thanksgiving that way we all get really fat & have to wear bathing suits"","670082439818190848",https://twitter.com/allee_lamy/status/670082439818190848
ambiguous8,2015-11-26 22:17,0,"#DadIsFat #thanksgiving #foodcoma https:// instagram.com/p/-kqdc5TbVI/","670078888215638016",https://twitter.com/ambiguous8/status/670078888215638016
_kanellaa,2015-11-26 21:55,0,"Dad : *accidently flips to front camera* " is that me? Holy I'm fat " "look at the size of my face" #okdad","670073483628408832",https://twitter.com/_kanellaa/status/670073483628408832
white_alexis98,2015-11-26 21:53,0,"Why is my dad such a good cook I am gonna be so fat","670072905133223936",https://twitter.com/white_alexis98/status/670072905133223936
trolleyrevolt,2015-11-26 21:39,0,"On ride home... Dad : [comment about my little cousin getting fat ] Mom: IM SO HAPPY THE WEATHER IS SO NICE. #happythanksgiving","670069355841998850",https://twitter.com/trolleyrevolt/status/670069355841998850
AliLawrence,2015-11-26 21:19,0,"Went to huntley today and my dad gave my dog so much people food. Luna is feeling fat and sassy.","670064439614377984",https://twitter.com/AliLawrence/status/670064439614377984
MelvinAMartinez,2015-11-26 21:00,0,""Your dad is already protecting you, so you better be eating right, you know he's going to be calling you fat "","670059696485699584",https://twitter.com/MelvinAMartinez/status/670059696485699584
serenitypryor,2015-11-26 20:24,0,"my dad is trying to make me fat so my boyfriend will stop loving me","670050431683268608",https://twitter.com/serenitypryor/status/670050431683268608
krystalkandyy,2015-11-26 20:19,0,"My aunt said she's going to get fat injected into her ass to look like jlo and my mom is over here twerking on my dad .. I'm done","670049380808851458",https://twitter.com/krystalkandyy/status/670049380808851458
OhNoDina,2015-11-26 20:12,0,"When you're fat and happy from being a hostess and @chantalboyajian is telling you dad jokes.… https:// instagram.com/p/-kcOQjFiNU/","670047574343204865",https://twitter.com/OhNoDina/status/670047574343204865
ArsinaG,2015-11-26 19:55,0,"Going to all these multiple family gatherings my dad is making fun of everybody who got fat ...","670043293737086976",https://twitter.com/ArsinaG/status/670043293737086976
emrekaya_28,2015-11-26 19:40,0,"@mmenucci10 no ur a fat italian my dad is the GOAT","670039434679586816",https://twitter.com/emrekaya_28/status/670039434679586816
LilCastle14,2015-11-26 19:24,0,"dad just told me I was fat but is still stuffing food in my face.....","670035493459857408",https://twitter.com/LilCastle14/status/670035493459857408
NotAKennedy,2015-11-26 19:20,0,"Dad accidentally locked one of the cats in his closet. The kitten is locked in a spare room. Fat cat had the house to herself all afternoon.","670034418946437120",https://twitter.com/NotAKennedy/status/670034418946437120
AaronConroy1,2015-11-26 19:02,0,"When the alarm goes off but your dad is too fat to get up so you have to run downstairs to defend the house from robbers in a pair of boxers","670029828091985920",https://twitter.com/AaronConroy1/status/670029828091985920
cggumus,2015-11-26 18:56,0,"My dad to my bros gf: "He used to be so fat young, I used to call him fat boy" Me: this is why we have problems Bro:lol bruh #Thanksgiving","670028327265148928",https://twitter.com/cggumus/status/670028327265148928
loriedden,2015-11-26 18:51,0,"Dad Is Fat - Jim Gaffigan | Humor |578120261: Dad Is Fat ... … http://best selling-ebooks.try-before-you-buy.com/post/134020942 221?utm_source=dlvr.it&utm_medium=twitter …","670027082731163649",https://twitter.com/loriedden/status/670027082731163649
hithereitsamber,2015-11-26 18:23,0,"Dad : "I'm so fat my belt size is equator." #stuffed #happythanksgiving","670020175719084033",https://twitter.com/hithereitsamber/status/670020175719084033
Its_Litty_again,2015-11-26 18:22,0,"My dad is telling me I've gotten fat and need to start exercising..... #DadAdvice","670019923821875200",https://twitter.com/Its_Litty_again/status/670019923821875200
SugarplumHorror,2015-11-26 17:19,0,"My dad is refusing to eat thanksgiving dinner with us because I'm apparently a fat slob who eats to much at every meal. I did good guys :)))","670003958673444864",https://twitter.com/SugarplumHorror/status/670003958673444864
JIMINXJDB,2015-11-26 16:58,0,"Okay I get it mom and dad I'm fat I shouldn't eat a lot today. IDGAF TODAY IS THANKSGIVING ILL EAT LIKE A FUCKING PIG IF I WANT TO","669998764573089795",https://twitter.com/JIMINXJDB/status/669998764573089795
alehcaltitude,2015-11-26 16:51,0,"my dad is so mean 2 my little sister lmao she went on a rocking horse &it was rocking slow & he told her it was gna break coz she 2 fat","669996924481634304",https://twitter.com/alehcaltitude/status/669996924481634304
AshleighGlover7,2015-11-26 16:19,0,"*brother walks in the room with more pie* Dad - "yeah yeah no wonder your sister is making fat videos of you"","669988756460441601",https://twitter.com/AshleighGlover7/status/669988756460441601
MadyUtley10,2015-11-26 15:34,1,""Rob you should go get your stomach checked out, why is it swollen?" -mom "Uhh it's fat ?" - dad","669977639474601984",https://twitter.com/MadyUtley10/status/669977639474601984
Corrigan_Kevin,2015-11-26 15:34,1,"Asked my dad who Nicki Minaj's boyfriend is for Pixduel. He said: "She doesn't have one because she's fat and ugly." Ahahaha","669977591961382912",https://twitter.com/Corrigan_Kevin/status/669977591961382912
gay_b0ii,2015-11-26 15:18,0,"the baby is crying grandma is upset bc i didn't eat her stuffing dad is yelling the kids are shouting for no reason and i look fat","669973485939130369",https://twitter.com/gay_b0ii/status/669973485939130369
linleykevin22,2015-11-26 15:09,0,"@Faraz_f2j @dilop10 nope..JOY means fat (rooney) Albert and his dad (lvg) is out","669971282415517698",https://twitter.com/linleykevin22/status/669971282415517698
MaddyRodell,2015-11-26 15:03,2,"dad : " does everyone else feel fat ? or is it just me?"","669969865017417729",https://twitter.com/MaddyRodell/status/669969865017417729
asengal,2015-11-26 14:32,0,""this child is a fat idiot" - Dad to the turkey","669962053998637056",https://twitter.com/asengal/status/669962053998637056
Mgcurley11,2015-11-26 14:03,0,""Who is that Nicki Minaj girl? She's got a fat ass" -my dad","669954763719647232",https://twitter.com/Mgcurley11/status/669954763719647232
jpjengineer,2015-11-26 13:34,0,"@ellielmnop @lilsusie well they want ppl to be comfy in fatness obviously...this is my grandmother to a T. She said the fat thing to my dad","669947457929936896",https://twitter.com/jpjengineer/status/669947457929936896
CatMarkle,2015-11-26 13:33,0,"Walked in and my dad is watching a show called " fat men in the woods". Happy thanksgiving from VT everyone","669947060234383361",https://twitter.com/CatMarkle/status/669947060234383361
