username, date, retweets, text, id, permalink
andygarcia,2012-01-23 18:39,0,"finished Stories I Only Tell My Friends : An Autobiography by Rob Lowe http:// amzn.to/ikFsU8 #Kindle","161593935687458816",https://twitter.com/andygarcia/status/161593935687458816
BookCellarNH,2012-01-23 18:00,0,"Rob Lowe has a few stories he only tells his friends ... and you. Stories I Only Tell My Friends now in paperback. 20% off at The Book Cellar","161584183175688192",https://twitter.com/BookCellarNH/status/161584183175688192
BeckieRiches,2012-01-23 17:45,0,"@RobLowe Thank you for sharing yourself in " Stories I Only Tell My Friends " Such a great read. Thanks. xx","161580315712815105",https://twitter.com/BeckieRiches/status/161580315712815105
AmazonBookFan,2012-01-23 15:54,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16qM2h","161552470915555331",https://twitter.com/AmazonBookFan/status/161552470915555331
BooksForU1,2012-01-23 15:54,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16qM34","161552467035828224",https://twitter.com/BooksForU1/status/161552467035828224
CHillBooks,2012-01-23 13:33,0,"Review of Rob Lowe's memoir, " Stories I Only Tell My Friends " http:// cynthiahillbooks.com/2012/01/22/rev iew-stories-i-only-tell-my-friends-by-rob-lowe/ …","161516888369790977",https://twitter.com/CHillBooks/status/161516888369790977
AmazonBookFan,2012-01-23 09:54,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16mNHR","161461713349246976",https://twitter.com/AmazonBookFan/status/161461713349246976
BooksForU1,2012-01-23 09:54,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16mNHK","161461712690749441",https://twitter.com/BooksForU1/status/161461712690749441
gskruithof,2012-01-23 09:22,0,"@RobLowe " Stories I Only Tell My Friends " AMAZING. Rob was my co-pilot on LONG drives to Magic City set. Inspiring to me as an actor & a dad","161453710675935233",https://twitter.com/gskruithof/status/161453710675935233
CHillBooks,2012-01-23 09:20,0,"Book Review: " Stories I Only Tell My Friends " by Rob Lowe: http:// cynthiahillbooks.com/2012/01/22/rev iew-stories-i-only-tell-my-friends-by-rob-lowe/ …","161453322103042048",https://twitter.com/CHillBooks/status/161453322103042048
8thCyn,2012-01-23 09:19,0,"Book Review: " Stories I Only Tell My Friends " by Rob Lowe: http:// cynthiahillbooks.com/2012/01/22/rev iew-stories-i-only-tell-my-friends-by-rob-lowe/ …","161453075645726722",https://twitter.com/8thCyn/status/161453075645726722
AmazonBookFan,2012-01-23 03:52,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16j8BK","161370780788199424",https://twitter.com/AmazonBookFan/status/161370780788199424
BooksForU1,2012-01-23 03:52,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16j8BH","161370780528160768",https://twitter.com/BooksForU1/status/161370780528160768
txwyokcowgirl,2012-01-23 01:30,0,"#Rob Lowe rocked on #Lifetime special! Great Job #Rob ! I grew up with all your movies and loved your book, #Stories I Only Tell My Friends !","161334856306016256",https://twitter.com/txwyokcowgirl/status/161334856306016256
CHillBooks,2012-01-22 23:17,0,"New book review: " Stories I Only Tell My Friends " by @RobLowe http:// cynthiahillbooks.com/2012/01/22/rev iew-stories-i-only-tell-my-friends-by-rob-lowe/ …","161301597513711616",https://twitter.com/CHillBooks/status/161301597513711616
8thCyn,2012-01-22 23:17,0,"New book review: " Stories I Only Tell My Friends " by @RobLowe http:// cynthiahillbooks.com/2012/01/22/rev iew-stories-i-only-tell-my-friends-by-rob-lowe/ …","161301465120518144",https://twitter.com/8thCyn/status/161301465120518144
dedTree,2012-01-22 22:14,0,"[2 minutes ago] Somebody from #Australia bought the #book ' Stories I Only Tell My Friends : An Autobiography' from http://www. bookdepository.co.uk/Stories-I-Only -Tell-My-Friends/9781250008855?a_aid=dedTree …","161285537347547136",https://twitter.com/dedTree/status/161285537347547136
BooksForU1,2012-01-22 21:56,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16g5XS","161281031540981760",https://twitter.com/BooksForU1/status/161281031540981760
AmazonBookFan,2012-01-22 21:51,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16g4HB","161279753465249792",https://twitter.com/AmazonBookFan/status/161279753465249792
Mashew8,2012-01-22 21:19,0,"In @RobLowe book " Stories I Only Tell My Friends " he says actors hated sequels back in the day. Today everything is a sequel #thegoodoledays","161271814218199040",https://twitter.com/Mashew8/status/161271814218199040
Jaynesgirl,2012-01-22 20:36,0,"3 of 5 stars to Stories I Only Tell My Friends by Rob Lowe http:// bit.ly/xMT810","161260983946444801",https://twitter.com/Jaynesgirl/status/161260983946444801
Jaynesgirl,2012-01-22 20:36,0,"Book Review: Stories I Only Tell My Friends by Rob Lowe http:// wp.me/pkYS8-v8","161260917462540288",https://twitter.com/Jaynesgirl/status/161260917462540288
tramsdell91,2012-01-22 19:44,0,"@RobLowe finished stories I only tell my friends today. Fantastic book! Hope it isn't your last :)","161247825601114113",https://twitter.com/tramsdell91/status/161247825601114113
sunjayonsunday,2012-01-22 19:05,0,"@mariellaf1 you said Stories I only Tell My Friends by @RobLowe was compelling -have you met him ? What is your favourite @RobLowe film?","161238085642883073",https://twitter.com/sunjayonsunday/status/161238085642883073
AmazonBookFan,2012-01-22 15:47,0,"Entertainment Books #9: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16d0Q0","161188145046634496",https://twitter.com/AmazonBookFan/status/161188145046634496
BooksForU1,2012-01-22 15:47,0,"Entertainment Books #9: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16d0NQ","161188142764933122",https://twitter.com/BooksForU1/status/161188142764933122
susanrider68,2012-01-22 14:38,0,"Just finished one of the most interesting books ever read-Rob Lowe's Stories I Only Tell My Friends . WOW.","161170783203368961",https://twitter.com/susanrider68/status/161170783203368961
TBEDTO,2012-01-22 12:38,0,"FInished Rob Lowe's Stories I Only Tell My Friends . Read it. Read it.","161140703060180993",https://twitter.com/TBEDTO/status/161140703060180993
parksidesalon,2012-01-22 11:33,0,"finished Stories I Only Tell My Friends : An Autobiography by Rob Lowe great book, from my hometown. http:// amzn.to/ikFsU8 #Kindle","161124274181120000",https://twitter.com/parksidesalon/status/161124274181120000
parksidesalon,2012-01-22 11:30,0,"finished Stories I Only Tell My Friends : An Autobiography by Rob Lowe http:// amzn.to/ikFsU8 #Kindle","161123622096879616",https://twitter.com/parksidesalon/status/161123622096879616
BooksForU1,2012-01-22 09:45,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16Zq6z","161097048475709440",https://twitter.com/BooksForU1/status/161097048475709440
AmazonBookFan,2012-01-22 09:45,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16Zq6n","161097047934644226",https://twitter.com/AmazonBookFan/status/161097047934644226
sudda_gumman,2012-01-22 03:33,0,"Dying to read Stories I Only Tell My Friends by @RobLowe . Paperback version in English, please hurry to Sweden!!","161003634627321856",https://twitter.com/sudda_gumman/status/161003634627321856
chucklove79,2012-01-21 17:35,0,"@RobLowe Just finished " Stories I Only Tell My Friends " if you want to borrow it! (kidding...excellent book!!!!) "&c )","160852947155156996",https://twitter.com/chucklove79/status/160852947155156996
tiffcooke,2012-01-21 16:16,0,"Whaddya Think Tiff?: Stories I Only Tell My Friends http:// whaddya-think-tiff.blogspot.com/2012/01/storie s-i-only-tell-my-friends.html?spref=tw … I hate autobiographies and love Rob Lowe. Rob Lowe won.","160833041990819840",https://twitter.com/tiffcooke/status/160833041990819840
tiffcooke,2012-01-21 16:12,0,"Stories I Only Tell My Friends http:// nblo.gs/t0L0D","160832259245613056",https://twitter.com/tiffcooke/status/160832259245613056
TheMerce1,2012-01-21 16:07,0,"@RobLowe Racing through Stories I only tell my friends ; Great read, great story, great writing.","160830843374411776",https://twitter.com/TheMerce1/status/160830843374411776
AmazonBookFan,2012-01-21 15:43,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16T1Vs","160824754553634817",https://twitter.com/AmazonBookFan/status/160824754553634817
BooksForU1,2012-01-21 15:43,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16T1Vl","160824754343915520",https://twitter.com/BooksForU1/status/160824754343915520
BooksForU1,2012-01-21 09:41,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16QkhW","160733668309090305",https://twitter.com/BooksForU1/status/160733668309090305
AmazonBookFan,2012-01-21 09:41,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16QkhH","160733668158095361",https://twitter.com/AmazonBookFan/status/160733668158095361
AmazonBookFan,2012-01-21 03:39,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16NHLb","160642561344675840",https://twitter.com/AmazonBookFan/status/160642561344675840
BooksForU1,2012-01-21 03:39,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16NHLY","160642561332092928",https://twitter.com/BooksForU1/status/160642561332092928
HeatherGitGirl,2012-01-20 17:36,0,"Waiting for my copy of Stories I only tell my friends to come in the mail @RobLowe if only I could of gotten it in hardcover.","160490854425968640",https://twitter.com/HeatherGitGirl/status/160490854425968640
Roosiehood,2012-01-20 17:02,0,"On the blog: @qate 's review of Rob Lowe's " Stories I only Tell My Friends " (Spoiler: It's better than Twilight!) http:// bit.ly/wUS41k","160482410566389760",https://twitter.com/Roosiehood/status/160482410566389760
qate,2012-01-20 17:02,1,"My first book review! It's not very good! || Book Review: “ Stories I Only Tell My Friends ” http://www. roosiehood.com/2012/01/book-r eview-stories-i-only-tell-my-friends/ …","160482396184129536",https://twitter.com/qate/status/160482396184129536
originlbookgirl,2012-01-20 16:37,0,"Just read " Stories I Only Tell My Friends " by Rob Lowe. Excellent read! Smart, funny, thoughtful. Good stuff.","160475980002099200",https://twitter.com/originlbookgirl/status/160475980002099200
RaeAschliman,2012-01-20 15:37,0,"just downloaded Kindle version of " Stories I Only Tell My Friends : An Autobiography" by @RobLowe Can't wait to read...","160461016579321857",https://twitter.com/RaeAschliman/status/160461016579321857
villacinna,2012-01-20 12:39,0,"Just started Stories I Only Tell my Friends by @RobLowe late last night. So far I 'm really enjoying it. #fridayreads","160416173681414146",https://twitter.com/villacinna/status/160416173681414146
pigtailsflying,2012-01-20 11:52,0,"#fridayreads STORIES I ONLY TELL MY FRIENDS by Rob Lowe. Also, not related, today is really making me want to cry.","160404354904498176",https://twitter.com/pigtailsflying/status/160404354904498176
AmazonBookFan,2012-01-20 09:31,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16F5Lk","160368851916304384",https://twitter.com/AmazonBookFan/status/160368851916304384
BooksForU1,2012-01-20 09:31,0,"Entertainment Books #10: Stories I Only Tell My Friends : An Autobiography http:// dlvr.it/16F5Lh","160368851589152768",https://twitter.com/BooksForU1/status/160368851589152768
