username, date, retweets, text, id, permalink
DJBlue_UK,2015-08-08 16:03,0,"First time watching this ' Instant Mom ' show on Nickelodeon... Tia-Mowry still looking gorgeous","630107053017710592",https://twitter.com/DJBlue_UK/status/630107053017710592
ebisltk,2015-08-08 15:27,0,"Jetzt Instant Mom wer noch?","630097904393420800",https://twitter.com/ebisltk/status/630097904393420800
Nicknight,2015-08-08 15:02,5,"Um 21:25 Uhr kommt eine Folge Instant Mom !! Schaltet ein!! #nicknight #TheNightIsOurs #nicknight_IM","630091631950065664",https://twitter.com/Nicknight/status/630091631950065664
reis_noel,2015-08-08 03:02,0,"@Lexis_Marieee16 I never asked to buy Hulu Netflix or Amazon instant. Mom just got them","629910501871517696",https://twitter.com/reis_noel/status/629910501871517696
MTV2,2015-08-07 16:00,1,"Katherine becomes an instant mom and takes on the challenge of babysitting. Tonight on #KinginWithTyga at 11:30pm! https:// youtu.be/9FSpjHQr3Ss","629743878631895040",https://twitter.com/MTV2/status/629743878631895040
moryah_summers,2015-08-07 12:47,0,"I liked a @YouTube video http:// youtu.be/9FSpjHQr3Ss?a Katherine Becomes An Instant Mom | Kingin' With Tyga","629695272843616256",https://twitter.com/moryah_summers/status/629695272843616256
ChickLitChloe,2015-08-07 07:45,5,"My 9 year olds new favourite show is @InstantMomTV ! Glad @NickelodeonUK are showing the first series at last! @TiaMowry","629619271266627585",https://twitter.com/ChickLitChloe/status/629619271266627585
BabyyKee,2015-08-07 01:28,0,"Watching Instant Mom","629524454889013248",https://twitter.com/BabyyKee/status/629524454889013248
zachzach28,2015-08-07 01:17,0,"Shout out to my superstar sister @makayla_lysiak who just killed it guest staring on Instant Mom ! https:// instagram.com/p/6EfOkFv4nv/","629521787047530496",https://twitter.com/zachzach28/status/629521787047530496
my3TJWsons,2015-08-07 00:55,0,"Rehearsal day yesterday on #InstantMom with some talented young guest stars! #FunnyEpisode … https:// instagram.com/p/6EcouUNSRA/","629516086640254976",https://twitter.com/my3TJWsons/status/629516086640254976
Timothyjosten,2015-08-07 00:37,0,"So proud of my brother. Watching him on instant mom was truly inspiring. He makes being an actor look easy. @Matthewj807","629511637502832640",https://twitter.com/Timothyjosten/status/629511637502832640
my3TJWsons,2015-08-07 00:30,0,"Another fun show night tonight on #InstantMom #TVLand the #LiveAudience is having a good time while… https:// instagram.com/p/6EZxxEtScy/","629509808736083969",https://twitter.com/my3TJWsons/status/629509808736083969
gabszap,2015-08-07 00:17,0,"I just saw a taping of instant mom and they played Michael sooo much in-between scenes","629506634683842560",https://twitter.com/gabszap/status/629506634683842560
karrrmaaa_,2015-08-07 00:02,0,"A little girl told me today that I looked like the lady from " Instant Mom " I knew right then she was talmbout Tia pic.twitter.com/1ROuVTgJFg","629502833788911617",https://twitter.com/karrrmaaa_/status/629502833788911617
RiverBleu,2015-08-06 23:24,6,"On set with Nadia #InstantMom pic.twitter.com/Ea46CMJSwL","629493270532329472",https://twitter.com/RiverBleu/status/629493270532329472
tlcerny,2015-08-06 23:13,0,"#selfie #inception with the always impeccable #duckface heysydneypark #instantmom https:// instagram.com/p/6ERDbEmXSa/","629490615043100672",https://twitter.com/tlcerny/status/629490615043100672
olliandra,2015-08-06 20:09,0,"Instant mom and Sabrina Carpenter song Right Now watch please https:// youtu.be/g18oWJ0gKMY","629444184433369088",https://twitter.com/olliandra/status/629444184433369088
olliandra,2015-08-06 18:44,0,"Instant mom and Sabrina Carpenter song Right Now: http:// youtu.be/g18oWJ0gKMY?a via @YouTube","629422713832996865",https://twitter.com/olliandra/status/629422713832996865
tlcerny,2015-08-06 18:40,0,"I love my job. #thepuddingtruck #instantmom #paramount #la https:// instagram.com/p/6Dx0zImXed/","629421942123180032",https://twitter.com/tlcerny/status/629421942123180032
