username, date, retweets, text, id, permalink
tbhmelly,2015-04-25 18:43,0,"why am i watching instant mom","592096655731793920",https://twitter.com/tbhmelly/status/592096655731793920
ArianaFan01,2015-04-25 18:31,0,"@iamsydneypark love @InstantMomTV you all are awesome!","592093689457049601",https://twitter.com/ArianaFan01/status/592093689457049601
Nicknight,2015-04-25 13:00,0,"Instant Mom ENDLICH wieder auf #nicknight ! Stephanie will ihre Bindung zu den Kindern stärken und nutzt dazu ihre Liebe zur Musik 21:25 Uhr!","592010216285151233",https://twitter.com/Nicknight/status/592010216285151233
IsaAdney,2015-04-25 10:12,0,"Omg @NiaVardalos ' book Instant Mom is bringing me so much joy. Think Bossypants & Yes Please w/ tons of heart. Thank you 4 writing this Nia!","591967994089250817",https://twitter.com/IsaAdney/status/591967994089250817
AmandajomJo,2015-04-25 08:53,0,"I liked a @YouTube video http:// youtu.be/sewUqvk6_Ho?a MLP FiM Instant Mom - Episode 1 - An Unexpected Delivery","591948022549909505",https://twitter.com/AmandajomJo/status/591948022549909505
dda44dd86d5943c,2015-04-25 08:20,1,"@InstantMomTV @TiaMowry @thesherylralph @MichaelBoatman_ @iamsydneypark what happen to thus show","591939797570232320",https://twitter.com/dda44dd86d5943c/status/591939797570232320
MichaelBoatman_,2015-04-24 18:44,0,"@InstantMomTV @TiaMowry @thesherylralph @iamsydneypark","591734427207753728",https://twitter.com/MichaelBoatman_/status/591734427207753728
BarbizonTV,2015-04-24 17:04,0,"All smiles at #InstantMom yesterday for our #Barbizon #Actors and #Models ! Now we're off to see… https:// instagram.com/p/130Kb8k94s/","591709439050252289",https://twitter.com/BarbizonTV/status/591709439050252289
KenyaMoore,2015-04-24 16:59,4,"I caught up with this amazing woman on the set of #instantMom at paramount yesterday. The… https:// instagram.com/p/13zlZFjNg8/","591708164225167360",https://twitter.com/KenyaMoore/status/591708164225167360
BarbizonTV,2015-04-24 16:42,0,"@NickelodeonTV 's " Instant Mom " Star Sydney Park took pictures with our #Barbizon Actors and Models… https:// instagram.com/p/13xo4mk902/","591703887217823748",https://twitter.com/BarbizonTV/status/591703887217823748
MEOWBTR,2015-04-24 16:37,0,"@InstantMomTV When will the episode of InstantMom with Carlos Pena Vega in it air on tv?","591702447426437121",https://twitter.com/MEOWBTR/status/591702447426437121
InstantMomTV,2015-04-24 16:00,11,"RT if you loved this week's episode of #InstantMom ! @TiaMowry @thesherylralph @MichaelBoatman_ @iamsydneypark pic.twitter.com/PRGP2yUqoA","591693125254402048",https://twitter.com/InstantMomTV/status/591693125254402048
mandersrose1,2015-04-24 15:40,0,"@InstantMomTV congratulations on 50 espiodes @TiaMowry @MichaelBoatman_ @tylenjwill @thesherylralph @iamsydneypark . @Damarr_Calhoun","591688211006631936",https://twitter.com/mandersrose1/status/591688211006631936
trillchel,2015-04-24 10:15,0,"Does anyone else watch Instant Mom ? It's so funny!","591606390042402816",https://twitter.com/trillchel/status/591606390042402816
