username, date, retweets, text, id, permalink
oacadi,2/23/17 15:19,0,listening to @Trevornoah read his memoir #BornaCrime on @audible_com is delightful & thought-provoking. thank you for sharing your stories.,8.3486E+17,https://twitter.com/oacadi/status/834860302520954881
a35362,2/23/17 15:13,5,Born a Crime : Stories from a South African Childhood by Trevor Noah http://www. barnesandnoble.com/w/born-a-crime -trevor-noah/1123595364?ean=9780399588174 ‰Û_ pic.twitter.com/FSAbVNDFSy,8.34859E+17,https://twitter.com/a35362/status/834858746446807042
TadiwaYoungStan,2/23/17 14:51,0,When you realise you were born a crime @Trevornoah pic.twitter.com/4yEOPaNnGZ,8.34853E+17,https://twitter.com/TadiwaYoungStan/status/834853268903821313
Hawa_bonaya,2/23/17 14:26,0,"in Born a Crime , Trevor Noah got arrested once, was in jail for a week. Went back trying to act cool like nothing happened",8.34847E+17,https://twitter.com/Hawa_bonaya/status/834846913082032128
brainstormclout,2/23/17 14:15,0,Listening to Born a Crime by Trevor Noah: https://www. audible.com/pd?asin=B01IW9 TQPK&source_code=AFAORWS04241590G3 ‰Û_,8.34844E+17,https://twitter.com/brainstormclout/status/834844070128279553
Morgalisa,2/23/17 12:22,0,@Trevornoah Loving #BornACrime . Do you still love to pray?,8.34816E+17,https://twitter.com/Morgalisa/status/834815658340782081
Samantha_J23,2/23/17 12:18,0,#BornaCrime is a fascinating book. @Trevornoah can I meet your mother? #strongwoman #amazingstrength #inspiring,8.34815E+17,https://twitter.com/Samantha_J23/status/834814750856880128
Sophh_N,2/23/17 12:06,0,Trevor Noah - born a crime,8.34812E+17,https://twitter.com/Sophh_N/status/834811588825714691
lilatomadiri,2/23/17 11:59,0,When you're watching your Twin's facial expressions as she listens to @Trevornoah Autobiography ' Born A Crime ' has me in my feelings,8.3481E+17,https://twitter.com/lilatomadiri/status/834809826806996994
JanePitt,2/23/17 11:51,12,"Read Lion"" after "" Born a Crime "" & here's what struck me: so many starving kids in the world and we're arguing over who uses what restroom.""",8.34808E+17,https://twitter.com/JanePitt/status/834807919791206400
oi101,2/23/17 11:29,0,I liked a @YouTube video http:// youtu.be/yKGMKEtThu4?a Born a Crime Audiobook Trevor Noah Audiobook,8.34802E+17,https://twitter.com/oi101/status/834802336589553665
nixbarros86,2/23/17 11:11,0,"With watching @TheDailyShow , reading #BornaCrime ,can't wait until #TrevorNoahAtTheDome @ComedyCentralAF @Trevornoah pic.twitter.com/Hr93Vi9sYu",8.34798E+17,https://twitter.com/nixbarros86/status/834797741058424834
carlman03,2/23/17 10:35,0,Loved listening to @Trevornoah read his wonderful book Born a Crime . What a fascinating life...and he's my age. Keep up the great work!,8.34789E+17,https://twitter.com/carlman03/status/834788888665223169
hehslibrary,2/23/17 10:12,1,Living in hiding + apartheid + growing up= Born A Crime by Trevor Noah #HEHSDailyShelfie pic.twitter.com/RETVl3Gs3x,8.34783E+17,https://twitter.com/hehslibrary/status/834782895470428166
DoffinOut,2/23/17 9:34,0,@Trevornoah #bornacrime #AfraidOfTheDark simply outstanding! Old enuf to be your mom & know that she is extremely proud. Fan for life,8.34773E+17,https://twitter.com/DoffinOut/status/834773432218824705
atienokajwang,2/23/17 8:01,0,Loved @Trevornoah 's Afraid of the Dark and Born a Crime . Funny af . Trev's out here making moves,8.3475E+17,https://twitter.com/atienokajwang/status/834750088815771648
danjng,2/23/17 7:30,0,Worth it! Free! Born a Crime : Stories from a South African Childhood by Trevor Noah https:// slickdeals.net/share/iphone_a pp/fp/249548 ‰Û_,8.34742E+17,https://twitter.com/danjng/status/834742166891163649
Kaakyire06,2/23/17 6:47,0,Born a crime https:// twitter.com/S_2Ch/status/8 34676678458736642 ‰Û_,8.34731E+17,https://twitter.com/Kaakyire06/status/834731313106137088
COMPUTERLOVER5,2/23/17 6:32,0,"Trevor Noah,  Born a Crime "" https:// youtu.be/dEsWOZjjVt8 via @YouTube""",8.34728E+17,https://twitter.com/COMPUTERLOVER5/status/834727744617455616
