username, date, retweets, text, id, permalink
mkennedycomedy,2011-09-13 19:49,0,"www.latalkradio.com, Channel 2 7pm PST TONIGHT! OH, MARY! Alison Arngrim. Her book, CONFESSIONS OF A PRAIRIE BITCH ; .","113761166303563776",https://twitter.com/mkennedycomedy/status/113761166303563776
Judy5cents,2011-09-13 13:07,0,"4 of 5 stars to Confessions of a Prairie Bitch by Alison Arngrim http:// bit.ly/qcgl0b","113659978199474176",https://twitter.com/Judy5cents/status/113659978199474176
DragonflyeDream,2011-09-11 22:16,0,"finished Confessions of a Prairie Bitch by Alison Arngrim and gave it 5 stars http:// amzn.to/hkxpsw #Kindle","113073373210353664",https://twitter.com/DragonflyeDream/status/113073373210353664
ohgoodafarce,2011-09-10 23:59,0,"I bought @arngrim 's Confessions of a Prairie Bitch at @powells , and Michael Jackson's 'Dangerous' at Everyday Music","112737013479903232",https://twitter.com/ohgoodafarce/status/112737013479903232
ItsMeKennie,2011-09-09 17:19,0,"Frick, confessions of a prairie bitch still hasn't shown up at the library. Guess @melissaGilbert book will have to do for now @Arngrim","112273884669161472",https://twitter.com/ItsMeKennie/status/112273884669161472
eggs80,2011-09-09 00:57,0,"@DENISE_RICHARDS Confessions of a Prairie Bitch by Alison Arngrim & Prairie Tale by Melissa Gilbert!!!","112026896182689792",https://twitter.com/eggs80/status/112026896182689792
brownartfem,2011-09-08 23:22,0,"Can't wait till next tuesday for GSA because of our guest speaker Alison Arngrim! I read her book Confessions of a Prairie Bitch x)","112002909872463872",https://twitter.com/brownartfem/status/112002909872463872
DiscountBras,2011-09-08 21:46,0,"Review it: Confessions of a Prairie Bitch : How I Survived Nellie Oleson and Learned to Love http://www. discountbrashop.com/0061962155/bras","111978755718787072",https://twitter.com/DiscountBras/status/111978755718787072
jackiewolven,2011-09-08 12:06,0,"Confessions of a Prairie Bitch Book Review http:// nblo.gs/mKb8d","111832707008438272",https://twitter.com/jackiewolven/status/111832707008438272
jackiewolven,2011-09-08 12:05,0,"Confessions of a Prairie Bitch Book Review http:// bit.ly/nsDplx","111832489118543872",https://twitter.com/jackiewolven/status/111832489118543872
jackiewolven,2011-09-08 12:04,0,"3 of 5 stars to Confessions of a Prairie Bitch by Alison Arngrim http:// bit.ly/qSoaBg","111832195433365504",https://twitter.com/jackiewolven/status/111832195433365504
