username, date, retweets, text, id, permalink
TraceJJohns,2012-02-16 18:59,0,"Book club meeting at my place this w/end, discussing Stories I Only Tell My Friends and watching The Outsiders @RobLowe @se4realhinton","170296240054091776",https://twitter.com/TraceJJohns/status/170296240054091776
threeundertwo,2012-02-16 17:51,0,"Stories I Only Tell My Friends http:// nblo.gs/u3CTw","170279194935300096",https://twitter.com/threeundertwo/status/170279194935300096
GetNatured,2012-02-16 17:25,0,"Just finished " Stories I Only Tell My Friends "- tho I 'm not a movie star, it was very relatable in a human context. Great work @RobLowe","170272677704105984",https://twitter.com/GetNatured/status/170272677704105984
hmcdani2,2012-02-16 14:01,0,"I just finished Rob Lowe's " Stories I Only Tell My Friends " and book 9 of 100. Check out what I thought of the book! http:// fb.me/S8RVT48Y","170221316694224897",https://twitter.com/hmcdani2/status/170221316694224897
hmcdani2,2012-02-16 13:35,0,"Book Review: Stories I Only Tell My Friends . http:// wp.me/p1vJIb-NP","170214662909067264",https://twitter.com/hmcdani2/status/170214662909067264
SEPauthor,2012-02-16 08:36,0,"It's time for.... What Are You Reading?! ( I 'm just finishing the Rob Lowe book, Stories I Only Tell My Friends ,... http:// fb.me/18jKebAC5","170139442084970497",https://twitter.com/SEPauthor/status/170139442084970497
ShikhaCh,2012-02-16 03:17,0,"My two best friends only have "Romantic" and "Happy" stories to tell me and I only have bitchy sad stories to share! #WhatHasMyLifeBecome ?","170059334775078912",https://twitter.com/ShikhaCh/status/170059334775078912
christielli,2012-02-15 22:57,0,"On page 173 of 306 of Stories I Only Tell My Friends , by Rob Lowe http:// bit.ly/xslL5x","169993861819666432",https://twitter.com/christielli/status/169993861819666432
KimCheel,2012-02-15 11:30,0,"Never thought I 'd read a celebrity autobiography, but I 'm enjoying " Stories I Only Tell My Friends " by @RobLowe .","169820978229157888",https://twitter.com/KimCheel/status/169820978229157888
NewYorkShopBuzz,2012-02-14 23:11,0,"Latest buzz and reviews for Lowe's: http:// sch.mp/0sKDlJ - RT @AJ_Urias Rob Lowe's book " Stories I only tell my friends " may have easily...","169635033190121472",https://twitter.com/NewYorkShopBuzz/status/169635033190121472
ValRie84,2012-02-14 20:28,0,"@RobLowe i 'm listening to ' stories i only tell my friends ' to calm down to sleep, always when u say 'yicks' i 'm awake again :) Lov your book","169593833808601088",https://twitter.com/ValRie84/status/169593833808601088
micha2334,2012-02-14 17:53,0,"" Stories I only tell my friends ", should have been " Stories I won't tell a soul"! #RobLove you're lame!","169554881705803776",https://twitter.com/micha2334/status/169554881705803776
