username, date, retweets, text, id, permalink
annaselundberg,6/4/15 19:53,0,"Aziz Ansari: Love, Online Dating, Modern Romance and the Internet http:// time.com/aziz-ansari-mo dern-romance/ â€_",6.0661E+17,https://twitter.com/annaselundberg/status/606609703502675968
AJRadio2015,6/4/15 19:50,0,NowPlaying Everybody Salsa - Modern Romance http://www. ajradio.thefletchers.co.uk,6.06609E+17,https://twitter.com/AJRadio2015/status/606609067860213761
audispeak,6/4/15 19:30,0,Modern Romance by Aziz Ansari review â€“ for everyone whose date never texted back http:// gu.com/p/49f3j/stw,6.06604E+17,https://twitter.com/audispeak/status/606603925383446528
BasicBooks,6/4/15 19:28,0,". @azizansari has been reading our backlist! Before MODERN ROMANCE pubs, read one of his sources, HAPPINESS HYPOTHESIS http:// time.com/aziz-ansari-mo dern-romance/ â€_",6.06603E+17,https://twitter.com/BasicBooks/status/606603360062414848
KimLynxs,6/4/15 19:17,0,Modern Day Romance w/ @Jason23Nash #remake (Vine by @ImNotScottySire ) https:// vine.co/v/Oj6OxpttaeP,6.06601E+17,https://twitter.com/KimLynxs/status/606600754757922816
modernromance,6/4/15 19:15,0,#coreysmith with @photogenicsla for #beimarapparel wardrobe by chloe_delgadillo grooming byâ€_ https:// instagram.com/p/3hnqW3kuz4/,6.066E+17,https://twitter.com/modernromance/status/606600125415358464
JHMatthewson,6/4/15 19:03,0,". @azizansari knows what's up when it comes to modern romance these days, via @time : http:// time.com/aziz-ansari-mo dern-romance/ â€_",6.06597E+17,https://twitter.com/JHMatthewson/status/606597234579226624
All80sMusic,6/4/15 19:03,0,"#NowPlaying Best Years of Our Lives - Modern Romance on http:// All80sJukebox.com - All #80s , All the time!",6.06597E+17,https://twitter.com/All80sMusic/status/606597216166420480
KdlAzUK,6/4/15 18:56,0,New Releases in Relationships #1: Modern Romance : An Investigation by Aziz Ansari http:// amzn.to/1QNYVFR #Kindle pic.twitter.com/W4tguqtF3V,6.06595E+17,https://twitter.com/KdlAzUK/status/606595468898922496
anniebelle1226,6/4/15 18:51,0,Cannot wait to read this book! #ModernRomance @azizansari https:// twitter.com/time/status/60 6569940041265153 â€_,6.06594E+17,https://twitter.com/anniebelle1226/status/606594086573735936
