username, date, retweets, text, id, permalink
ToddKirkpatrick,2016-02-24 17:00,0,"“Raising kids may be a thankless job with ridiculous hours, but at least the pay sucks.” Jim Gaffigan, Dad Is Fat","702614032696610820",https://twitter.com/ToddKirkpatrick/status/702614032696610820
Robyer,2016-02-24 15:00,0,"So I heard @RobDenBleyker is dad ! Oops, nope, he is just fat . #robisfat","702583798442147841",https://twitter.com/Robyer/status/702583798442147841
Ioona,2016-02-24 13:42,0,"there is a big fat dead bug on my desk since yesterday I told my dad to get rid of it YESTERDAY and it's still there","702564169804079105",https://twitter.com/Ioona/status/702564169804079105
megs16_,2016-02-24 13:14,0,"Watching take me out "why is there a fat bird on that" omg dad stop","702557140133744640",https://twitter.com/megs16_/status/702557140133744640
OPedrick,2016-02-24 12:55,0,"@QuiteBrown @NGBetts96 I'm okay guys the fat bold man is my dad , the experience is to not listen to Bulgarians so far but I'm sure Ill learn","702552538659364866",https://twitter.com/OPedrick/status/702552538659364866
asrod71,2016-02-24 11:39,0,"@BruceStJames that's happening with my daughter who is 8 years old other girls say she is fat she is not and that's not because I'm her dad .","702533292701036546",https://twitter.com/asrod71/status/702533292701036546
megangreene97,2016-02-24 08:11,0,"gaysleepy: i’m laughing sooo hard @my dad ’s denial of how fat our dog is lmao http:// tmblr.co/ZXiQor22J9QFu","702480951021084672",https://twitter.com/megangreene97/status/702480951021084672
p_cervantesss,2016-02-24 04:35,0,"Natalia is a fat ass like her mom and dad","702426578026930177",https://twitter.com/p_cervantesss/status/702426578026930177
DaReal_KeyLo,2016-02-24 00:19,0,"rs tho . Like Bih only thing fat on me is my ass and big tittes. Now Ima tell ya dad to call me ️ https:// twitter.com/sweebrittany/s tatus/702361906074554368 …","702362100253986821",https://twitter.com/DaReal_KeyLo/status/702362100253986821
loriedden,2016-02-23 22:58,0,"Dad Is Fat - Jim Gaffigan | Humor |578120261 #Humor … http://bestse lling-ebooks-7.try-before-you-buy.com/post/139885089 366?utm_source=dlvr.it&utm_medium=twitter … #Humor","702341716502667264",https://twitter.com/loriedden/status/702341716502667264
yogabiegab,2016-02-23 21:50,0,"my friends dad is gonna get me fat with this food...","702324655743483904",https://twitter.com/yogabiegab/status/702324655743483904
_kendallmm,2016-02-23 20:27,0,"My dad is listening to fat boy slim goodbye","702303749407121409",https://twitter.com/_kendallmm/status/702303749407121409
Jesssslo,2016-02-23 20:18,0,"When @anna_roberts12 and @_thelimit tweet your dad about food this is why we're all fat","702301521266868224",https://twitter.com/Jesssslo/status/702301521266868224
maeganclark95,2016-02-23 19:33,0,"Mom is putting out candles & mom said "This candle won't fit, it's too fat " & dad said "That's what she said!" I've never been so disgusted.","702290255383293952",https://twitter.com/maeganclark95/status/702290255383293952
donikahhhhh,2016-02-23 18:54,0,"my dad told me to not call ppl fat but hefty which is even more rude lmao...bogus ass life lesson","702280314677235712",https://twitter.com/donikahhhhh/status/702280314677235712
GummyBearAaron,2016-02-23 18:22,0,"Wow so nice when your dad says you can't eat a small snack before dinner because I'm already too fat this is why I hate myself","702272442413133824",https://twitter.com/GummyBearAaron/status/702272442413133824
jenna_howe_,2016-02-23 16:45,0,""My dad is a fat , brown, Cuban, bald man"","702247880506130432",https://twitter.com/jenna_howe_/status/702247880506130432
_guthrie,2016-02-23 16:16,0,"@JimGaffigan looking good in the promo. You should write a sequel book titled Dad is Less Fat .","702240576104587264",https://twitter.com/_guthrie/status/702240576104587264
Calliethefrog,2016-02-23 15:33,0,"I wish I knew of a gym closer to me, my dad is dropping subtle hints like "You're fat " and stuff like that","702229938011770880",https://twitter.com/Calliethefrog/status/702229938011770880
CarmenGia,2016-02-23 14:59,0,"Today was my dad 's turn. I can't tell if he is more angry, disappointed, or embarrassed. It's very hard on him to have a fat daughter.","702221319182663680",https://twitter.com/CarmenGia/status/702221319182663680
SteveHuff,2016-02-23 13:00,0,"@GMPaiella @OhNoSheTwitnt My 12-year-old does this because autism; lacks a filter. "Hey dad , there is a fat man." " Dad , look, an old woman."","702191326121631744",https://twitter.com/SteveHuff/status/702191326121631744
dankmemelissa,2016-02-23 12:23,0,"i was just calling my cat fat (because she is ) and my dad was all "at least she has a boyfriend" like ......oh my god","702181983326109697",https://twitter.com/dankmemelissa/status/702181983326109697
featherstome5,2016-02-23 11:31,0,"" Is your dad coming in my room? Because i'll be jerking it all day" -The Fat Wise Man","702168928374628352",https://twitter.com/featherstome5/status/702168928374628352
gisselazapata,2016-02-23 10:33,0,"@jasonnn02 fat pat is my dad","702154352794820608",https://twitter.com/gisselazapata/status/702154352794820608
heIikethat,2016-02-23 10:25,0,"@simbadinah @octaviasjade @getweirdstan @obeseperrie @slaveforperrie @habibtijerrie @jadesyonce my dad is not fat","702152358743187457",https://twitter.com/heIikethat/status/702152358743187457
foodb0t_tweets,2016-02-23 10:19,0,"taco bod is the new dad bod. #tacotuesday #tacos #fat #lovefood #foodporn #foodlove #foodporndaily1 #foodie #eats #… pic.twitter.com/gjXxEK3jNZ","702150881664507905",https://twitter.com/foodb0t_tweets/status/702150881664507905
NHTeaParties,2016-02-23 10:19,0,"Wow you mean Eric is admitting that his dad is a big fat orange liar? https:// twitter.com/arlenwms/statu s/702139716653740034 …","702150784432082944",https://twitter.com/NHTeaParties/status/702150784432082944
horsantulas,2016-02-23 09:05,0,"I showed my dad the Jeb Is A Big Fat Mess video and he loves it","702132109180280835",https://twitter.com/horsantulas/status/702132109180280835
Shakalakainyou1,2016-02-23 07:20,0,"@LeafyIsHere do a vid on weeaboos cause my m8 is one and he needs to here it from dad for being a fat little weeb pic.twitter.com/n8fIb6ak05","702105674071744513",https://twitter.com/Shakalakainyou1/status/702105674071744513
Snickadelphia,2016-02-22 23:01,0,"Dad is Fat is the best book! https:// twitter.com/hilariabaldwin /status/701972054946422785 …","701980067107205120",https://twitter.com/Snickadelphia/status/701980067107205120
denkimouse,2016-02-22 22:57,0,"I like that part in High Speed where Winny is being a fat huffy puppy and Rin is talking to a big white guy that could be my dad","701979143890558976",https://twitter.com/denkimouse/status/701979143890558976
LitaT265,2016-02-22 22:38,0,"I think my sims are going to have quadruplets. Sim dad got abducted and now fat . Sim mom is nauseous after woohoo and both have treatment :)","701974433515212802",https://twitter.com/LitaT265/status/701974433515212802
HollyHolls_,2016-02-22 19:42,0,"My dad is so concerned with what foods I eat. I'm not fat so worry about your self!","701930068487118848",https://twitter.com/HollyHolls_/status/701930068487118848
Taylor_Dunham6,2016-02-22 19:33,0,"My dad just convinced my brother that the fat kid from Goonies is Brad Pitt as a kid","701927860072632321",https://twitter.com/Taylor_Dunham6/status/701927860072632321
MollysADinosaur,2016-02-22 18:50,0,"http://www. youtube.com/watch?v=mXD_q1 uhlW8&sns=tw … via youtube @shaycarl @katilette this is MY FAT DAD FARMT KID WORKOUTS!! @TeamShayLoss","701917071672791042",https://twitter.com/MollysADinosaur/status/701917071672791042
Ayniaaaaa,2016-02-22 18:45,0,"@lvurvn but he is stinky and fat while your dad buff and sexy","701915867756503040",https://twitter.com/Ayniaaaaa/status/701915867756503040
whitebettys,2016-02-22 18:37,0,"Dad Is Fat (Unabridged) - Jim Gaffigan | Comedy |645791410:... http:// dlvr.it/KZtv7d #Comedy","701913668561141760",https://twitter.com/whitebettys/status/701913668561141760
carlosloera777,2016-02-22 17:14,0,"my dad is commenting on a pic i was tagged in on facebook walking over a rock at the beach and hes telling me im getting fat :) hahahahaha","701892903283458048",https://twitter.com/carlosloera777/status/701892903283458048
JenBunk,2016-02-22 16:03,0,". @JimGaffigan is stopping in DSM on July 31st! #dadisfat","701875013104762880",https://twitter.com/JenBunk/status/701875013104762880
tweetdamp,2016-02-22 14:56,0,"@patrvee OMFG. THIS IS AWESOME! The fat ginger walrus lol. @raab1462 might not be a deadbeat dad after all.","701858149813194754",https://twitter.com/tweetdamp/status/701858149813194754
Zuthar13YT,2016-02-22 13:51,2,"I search for a different dad in this episode, he is particularly cunning and fat . pic.twitter.com/ikL3v5je5R","701841856368418816",https://twitter.com/Zuthar13YT/status/701841856368418816
adamburack,2016-02-22 12:35,1,"Hello hello it's me My 2015 tax return is fat as fuck Thank you dad for filing my taxes #codependent #white #selfhatred #selfmade","701822730669322241",https://twitter.com/adamburack/status/701822730669322241
owenbre,2016-02-22 11:02,0,"5 of 5 stars to Dad Is Fat by Jim Gaffigan https://www. goodreads.com/review/show?id =1537226838 …","701799286007324672",https://twitter.com/owenbre/status/701799286007324672
AlbBizMikeD,2016-02-22 10:12,0,"Author of " Dad is Fat " and other classics https:// twitter.com/TUCenter/statu s/701782868603764738 …","701786708996710400",https://twitter.com/AlbBizMikeD/status/701786708996710400
misspunkbunny,2016-02-22 06:54,0,"Dad called me a "bigger girl" which is how he calls me fat in front of mum so I guess I really do need to lose maybe 10kg.","701736897475817474",https://twitter.com/misspunkbunny/status/701736897475817474
misterc1404,2016-02-22 05:36,0,"Me: is your dad a baker. Girl: no why? Me: because your fat as fuck","701717190089826304",https://twitter.com/misterc1404/status/701717190089826304
yb_silvis,2016-02-22 03:16,0,"Rme at mum ofc the first thing she told dad is I'm fat Whatever at her Asian bs","701681940072681472",https://twitter.com/yb_silvis/status/701681940072681472
pfromtheb,2016-02-21 21:54,1,"If your mom fat . Your dad fat . Chances are you gonna be fat even if you're skinny now. Fat is in your genes.","701601039133310976",https://twitter.com/pfromtheb/status/701601039133310976
thatonegirldess,2016-02-21 21:33,0,"my dad is really tryna make me fat with these Krispy Kreme donuts","701595519055867904",https://twitter.com/thatonegirldess/status/701595519055867904
breensprout,2016-02-21 21:06,0,"ofc theres a whole other level of me being fat my whole life and my dad feeding me so poorly that anything other than a big mac is healthy","701588742239338497",https://twitter.com/breensprout/status/701588742239338497
Bigmike199519,2016-02-21 20:36,1,"@JoeCroninSHOW my dad hates Kevin Owens cause he is fat as all hell lol","701581194346020865",https://twitter.com/Bigmike199519/status/701581194346020865
Mac10colorado,2016-02-21 20:01,0,"@TweeterReprise Yeah , well your dad is a fat asshole who dips his unwashed hands into countless restaurants spices. Teach him some manors.","701572386550755329",https://twitter.com/Mac10colorado/status/701572386550755329
Gg24_,2016-02-21 19:25,0,"My dad is the funniest man his fat ass always talking shit","701563551501180928",https://twitter.com/Gg24_/status/701563551501180928
FakeVom,2016-02-21 19:22,0,"its windex? he is the dad from my big fat greek wedding? or poison? he is a murderer? https:// twitter.com/tonyweiling/st atus/701557950737940480 …","701562744932319233",https://twitter.com/FakeVom/status/701562744932319233
oohjailene,2016-02-21 18:34,0,"The dad in My Big Fat Greek Wedding is how my dad is lmao","701550619258032128",https://twitter.com/oohjailene/status/701550619258032128
tilltab_,2016-02-21 18:31,0,"*walks into kitchen dad : is it time to eat again? me: is that a fat joke? dad : no you just only come out of your room when it's time to eat","701549851276742656",https://twitter.com/tilltab_/status/701549851276742656
Destiney_VC,2016-02-21 15:32,0,"My dad is soo cute♡♡ My Big Fat Friend (BFF) pic.twitter.com/0AV8LLEW2R","701504739465252864",https://twitter.com/Destiney_VC/status/701504739465252864
perillo98,2016-02-21 14:50,0,"Me: guys i think im gonna drop out and become a stripper Dad : well is there a place where fat boys strip? Me:","701494169643196420",https://twitter.com/perillo98/status/701494169643196420
amcx0x0,2016-02-21 13:46,0,"My dad just told his girlfriend that she is "Short fat and squatty, all ass and no body"","701477989649772544",https://twitter.com/amcx0x0/status/701477989649772544
ROSE_ANNA6,2016-02-21 13:18,2,"Me: Dad you said "Roseanna it's ok that you are fat you're stressed" Dad : I did not say "you ARE fat " my English is not that good","701471068381437952",https://twitter.com/ROSE_ANNA6/status/701471068381437952
Vice_Queen,2016-02-21 12:45,82,"Meet my daughters. X is a doctor. Y got her MBA at 24yo. Z is in finances. And she (*me looking hopeful*), she wasn't always fat . ~ My dad","701462770986971136",https://twitter.com/Vice_Queen/status/701462770986971136
faithmacb,2016-02-21 11:59,0,"My dad is calling me fat .","701451085211418624",https://twitter.com/faithmacb/status/701451085211418624
jaesonmyfeet14,2016-02-21 11:36,0,"No fat nick is my dad https:// twitter.com/juvenchyjay/st atus/700411013682896896 …","701445316713668608",https://twitter.com/jaesonmyfeet14/status/701445316713668608
MumbaiBayo,2016-02-21 10:53,0,"George dosent look like Prince Will-he looks like EltonJohn-short& fat &abused.Who is Georges Dad ?Its not Prince Will! https:// twitter.com/ReutersTV/stat us/684072502746677248 …","701434498374889473",https://twitter.com/MumbaiBayo/status/701434498374889473
newallegrobeat,2016-02-21 10:30,0,"So my dad is obsessed with a fat squirrel he saw outside xd He wants me to see it so much xd","701428713859248129",https://twitter.com/newallegrobeat/status/701428713859248129
phuongmai,2016-02-21 10:03,0,"My Mother to my cousin on Dad 's side: Khuong, is your mom fat ? #classicmom","701421993317441538",https://twitter.com/phuongmai/status/701421993317441538
FakePaperTiger,2016-02-21 09:21,0,"@LainWave is the kid's dad a ' fat man'?","701411500603392000",https://twitter.com/FakePaperTiger/status/701411500603392000
lovingnerys,2016-02-21 09:21,0,"my dad is fat shaming me lmao","701411492000882688",https://twitter.com/lovingnerys/status/701411492000882688
ThePOPinkBMT,2016-02-21 08:32,0,"@FightOwensFight is NOT fat . He's representing dad bods the world round. A national holiday and statue should be in order.","701399108142112772",https://twitter.com/ThePOPinkBMT/status/701399108142112772
Reginal35628799,2016-02-21 07:00,0,"Samantha is a fat black woman In Moreno valley Can 4 kids at home with mom and dad I'm her ex","701375933664485376",https://twitter.com/Reginal35628799/status/701375933664485376
cecenorman,2016-02-21 06:42,1,"@kristies_gnarly mom and dad fell down sandpaper so I bought hot sauce then cried elephant toes man like eggplant cake is fat as fuck","701371520459927552",https://twitter.com/cecenorman/status/701371520459927552
RedRoomWriter,2016-02-21 01:19,0,"But what about the Fat guy in Southpark that is literally called Bat Dad . https:// twitter.com/donkeefer/stat us/701274410963959809 …","701290087775150080",https://twitter.com/RedRoomWriter/status/701290087775150080
jd_mcallen,2016-02-20 23:20,0,"my little cousin asked my dad what was in his belly today bc he is fat","701260208505561088",https://twitter.com/jd_mcallen/status/701260208505561088
